league_id,team_id,Team Name,player_api_id,player_name,Player Rating,Finishing,Acceleration,Interceptions,Marking,Positioning
7809,9911,SV Darmstadt 98,43061,Christian Fuchs,77,64,76,76,75,74
7809,9911,SV Darmstadt 98,31299,Daniel Fernandes,77,21,55,40,21,25
7809,9911,SV Darmstadt 98,27514,Diego Klimowicz,81,88,72,67,46,77
7809,9911,SV Darmstadt 98,128827,Lewis Holtby,79,74,82,71,61,77
7809,9911,SV Darmstadt 98,39892,Marcel Maltritz,78,36,73,69,72,68
7809,9912,SV Darmstadt 98,38170,Andre Mijatovic,73,61,58,66,75,67
7809,9912,SV Darmstadt 98,30266,Artur Wichniarek,78,87,85,64,21,83
7809,9912,SV Darmstadt 98,47551,"Chris Katongo,30",78,82,88,70,23,77
7809,9912,SV Darmstadt 98,24138,Daniel Halfar,73,71,84,57,39,63
7809,9912,SV Darmstadt 98,36058,Dennis Eilhoff,79,20,69,52,24,37
7809,9912,SV Darmstadt 98,37201,Michael Lamey,74,64,79,74,78,67
19694,9925,SV Darmstadt 98,32448,Aiden McGeady,83,72,92,68,34,72
19694,9925,SV Darmstadt 98,30974,Artur Boruc,84,25,41,63,25,25
19694,9925,SV Darmstadt 98,30425,Daniel Majstorovic,84,48,62,83,85,75
19694,9925,SV Darmstadt 98,30624,Fredrik Ljungberg,84,76,85,70,47,82
19694,9925,SV Darmstadt 98,37798,Jan Vennegoor of Hesselink,85,90,71,73,32,87
19694,9927,SV Darmstadt 98,37780,Darren Randolph,73,29,66,57,31,50
19694,9927,SV Darmstadt 98,24002,James McFadden,78,75,84,67,25,79
19694,9927,SV Darmstadt 98,40602,John Ruddy,79,25,65,54,25,60
19694,9927,SV Darmstadt 98,32844,Mark Reynolds,74,25,75,72,76,63
19694,9927,SV Darmstadt 98,10984,Maros Klimpl,73,40,72,80,72,72
24558,9930,SV Darmstadt 98,168727,Artur Ionita,74,67,68,74,74,70
24558,9930,SV Darmstadt 98,34054,Baykal Kulaksizoglu,71,48,68,58,64,66
24558,9930,SV Darmstadt 98,30919,Daniel Gygax,74,69,90,53,32,81
24558,9930,SV Darmstadt 98,39136,Dusan Djuric,74,72,79,64,58,70
24558,9930,SV Darmstadt 98,210822,Lars Unnerstall,74,25,37,23,25,25
24558,9930,SV Darmstadt 98,37383,Martin Stoll,71,44,69,64,69,54
24558,9931,SV Darmstadt 98,34102,Alexander Frei,81,91,79,75,24,84
24558,9931,SV Darmstadt 98,73448,Eren Derdiyok,79,81,79,60,25,79
24558,9931,SV Darmstadt 98,207236,Granit Xhaka,82,58,72,76,71,79
24558,9931,SV Darmstadt 98,34035,Matias Emilio Delgado,80,73,72,81,51,78
24558,9931,SV Darmstadt 98,292462,Mohamed Salah,80,77,92,59,47,77
19694,9938,SV Darmstadt 98,39223,Andy Webster,74,39,69,72,75,63
19694,9938,SV Darmstadt 98,33693,Craig Conway,74,66,78,51,36,65
19694,9938,SV Darmstadt 98,32465,David Goodwillie,75,84,82,49,25,78
19694,9938,SV Darmstadt 98,20747,Eiji Kawashima,74,14,63,23,22,11
19694,9938,SV Darmstadt 98,38700,Florent Sinama-Pongolle,83,85,90,68,29,77
19694,9938,SV Darmstadt 98,30668,Guy Demel,78,22,75,75,77,64
19694,9938,SV Darmstadt 98,41067,Mark Wilson,74,68,74,72,74,75
4769,9941,SV Darmstadt 98,38098,Andre-Pierre Gignac,82,87,80,74,22,84
4769,9941,SV Darmstadt 98,192770,Aymen Abdennour,81,55,76,82,83,53
4769,9941,SV Darmstadt 98,26168,Cedric Carrasso,83,25,62,73,25,58
4769,9941,SV Darmstadt 98,26403,Jeremy Mathieu,83,52,77,85,83,79
4769,9941,SV Darmstadt 98,94550,Moussa Sissoko,80,72,85,78,77,84
24558,9956,SV Darmstadt 98,192504,Alexander Merkel,75,56,78,41,37,72
24558,9956,SV Darmstadt 98,30464,Boris Smiljanic,80,69,71,71,80,75
24558,9956,SV Darmstadt 98,80564,Caio,75,73,75,71,41,77
24558,9956,SV Darmstadt 98,177475,Izet Hajrovic,75,70,82,50,43,75
24558,9956,SV Darmstadt 98,33681,Johan Vonlanthen,78,75,80,83,34,77
24558,9956,SV Darmstadt 98,39979,Kim Kaellstroem,83,77,82,82,67,82
24558,9956,SV Darmstadt 98,39559,Mario Frick,76,84,69,78,28,81
10257,9976,SV Darmstadt 98,25526,Andrea Ranocchia,82,32,70,86,84,67
10257,9976,SV Darmstadt 98,27733,Barreto,80,79,89,74,35,85
10257,9976,SV Darmstadt 98,150670,Kamil Glik,82,25,63,86,85,38
10257,9976,SV Darmstadt 98,24235,Leonardo Bonucci,83,54,75,86,84,71
10257,9976,SV Darmstadt 98,39194,Massimo Donati,82,53,71,76,74,64
1,9984,SV Darmstadt 98,33074,Eidur Gudjohnsen,86,88,78,84,42,83
1,9984,SV Darmstadt 98,38786,Faris Haroun,72,72,76,59,43,74
1,9984,SV Darmstadt 98,38789,Hans Cornelis,71,62,72,68,71,64
1,9984,SV Darmstadt 98,38782,Jelle Vossen,76,86,64,60,39,83
1,9984,SV Darmstadt 98,12692,Kanu,71,65,72,63,48,72
1,9984,SV Darmstadt 98,41463,Maarten Martens,76,67,76,76,43,78
1,9985,SV Darmstadt 98,39591,Axel Witsel,81,75,69,85,70,82
1,9985,SV Darmstadt 98,148315,Christian Benteke,82,84,82,48,25,81
1,9985,SV Darmstadt 98,38369,Dieumerci Mbokani,79,84,85,54,27,79
1,9985,SV Darmstadt 98,156551,Eliaquim Mangala,81,52,78,84,79,58
1,9985,SV Darmstadt 98,248689,Michy Batshuayi,79,83,83,23,25,84
1,9985,SV Darmstadt 98,37262,Milan Jovanovic,80,81,89,68,45,80
1,9986,SV Darmstadt 98,41146,Cedric Faure,77,82,72,69,25,77
1,9986,SV Darmstadt 98,38920,Cyril Thereau,78,80,73,68,53,80
1,9986,SV Darmstadt 98,25751,Danijel Milicevic,76,77,76,38,29,77
1,9986,SV Darmstadt 98,26264,Franck Signorino,75,38,86,73,79,74
1,9986,SV Darmstadt 98,104389,Geoffrey Mujangi Bia,75,75,88,46,25,74
1,9986,SV Darmstadt 98,13034,Michalis Sifakis,76,25,69,42,25,32
1,9987,SV Darmstadt 98,148315,Christian Benteke,82,84,82,48,25,81
1,9987,SV Darmstadt 98,25957,Igor de Camargo,76,76,76,73,41,78
1,9987,SV Darmstadt 98,38782,Jelle Vossen,76,86,64,60,39,83
1,9987,SV Darmstadt 98,210428,Kalidou Koulibaly,80,25,71,80,82,25
1,9987,SV Darmstadt 98,195448,Kara Mbodji,78,45,74,80,78,54
1,9987,SV Darmstadt 98,169200,Kevin de Bruyne,86,82,79,62,37,83
1,9987,SV Darmstadt 98,38793,Logan Bailly,76,26,72,47,24,23
1,9989,SV Darmstadt 98,20747,Eiji Kawashima,74,14,63,23,22,11
1,9989,SV Darmstadt 98,426892,Hamari Traore,75,22,83,78,73,64
1,9989,SV Darmstadt 98,40599,Joan Capdevila,80,77,82,84,83,83
1,9989,SV Darmstadt 98,41137,Joseph Desire Job,74,72,76,64,33,68
1,9989,SV Darmstadt 98,181069,Matz Sels,76,25,67,25,25,25
1,9989,SV Darmstadt 98,32760,Milos Maric,76,66,76,74,67,74
1,9991,SV Darmstadt 98,38229,Bryan Ruiz,82,85,75,70,45,84
1,9991,SV Darmstadt 98,37440,Cesar Arzo,76,45,70,78,77,68
1,9991,SV Darmstadt 98,25751,Danijel Milicevic,76,77,76,38,29,77
1,9991,SV Darmstadt 98,38403,Jorge Lopez,79,78,78,79,66,74
1,9991,SV Darmstadt 98,282671,Laurent Depoitre,76,76,67,32,25,76
1,9991,SV Darmstadt 98,181069,Matz Sels,76,25,67,25,25,25
1,9991,SV Darmstadt 98,38383,Mbark Boussoufa,82,75,85,76,44,77
1,9991,SV Darmstadt 98,32760,Milos Maric,76,66,76,74,67,74
1,9993,SV Darmstadt 98,38371,Bart Goor,77,77,74,80,61,75
1,9993,SV Darmstadt 98,30910,Ivan Leko,75,71,64,78,63,74
1,9993,SV Darmstadt 98,38792,Kevin Vandenbergh,73,83,70,58,25,83
1,9993,SV Darmstadt 98,38794,Marvin Ogunjimi,73,74,82,48,27,82
1,9993,SV Darmstadt 98,156693,Maxime Chanot,73,38,63,69,75,26
1,9994,SV Darmstadt 98,129918,Alfred Finnbogason,76,86,72,25,28,86
1,9994,SV Darmstadt 98,26040,Djamel Abdoun,75,69,77,43,54,71
1,9994,SV Darmstadt 98,34370,Djiby Fall,75,84,88,54,30,80
1,9994,SV Darmstadt 98,203666,Hans Vanaken,76,73,66,73,25,82
1,9994,SV Darmstadt 98,30910,Ivan Leko,75,71,64,78,63,74
1,9994,SV Darmstadt 98,32760,Milos Maric,76,66,76,74,67,74
1,9996,SV Darmstadt 98,26916,Christophe Lepoint,71,69,69,71,66,76
1,9996,SV Darmstadt 98,39878,Daan van Gijseghem,69,31,69,74,68,69
1,9996,SV Darmstadt 98,166679,Guillaume Francois,67,58,83,64,68,59
1,9996,SV Darmstadt 98,94289,Idir Ouali,67,67,91,58,50,57
1,9996,SV Darmstadt 98,39890,Mark Volders,68,25,61,54,32,35
1,9997,SV Darmstadt 98,149150,Denis Odoi,72,39,83,66,69,62
1,9997,SV Darmstadt 98,37983,Koen Daerden,74,70,68,79,58,70
1,9997,SV Darmstadt 98,37984,Mannaseh Ishiaku,73,76,76,50,33,75
1,9997,SV Darmstadt 98,179365,May Mahlangu,73,60,86,66,61,78
1,9997,SV Darmstadt 98,38382,Mohammed Tchite,77,80,92,49,20,82
1,9998,SV Darmstadt 98,39145,Alesandro Cordaro,69,64,77,62,25,61
1,9998,SV Darmstadt 98,17276,Aloys Nong,70,71,87,59,25,73
1,9998,SV Darmstadt 98,39878,Daan van Gijseghem,69,31,69,74,68,69
1,9998,SV Darmstadt 98,78902,Ebrahima Ibou Sawaneh,72,77,85,48,26,71
1,9998,SV Darmstadt 98,17703,Jeremy Perbet,73,83,70,63,48,86
1,9998,SV Darmstadt 98,38320,Kevin Oris,70,74,69,21,25,74
1,9999,SV Darmstadt 98,32637,Abdessalam Benjelloun,72,74,81,52,22,57
1,9999,SV Darmstadt 98,23997,Bjarni Vidarsson,69,58,69,62,56,65
1,9999,SV Darmstadt 98,24037,Collins John,77,76,86,64,52,79
1,9999,SV Darmstadt 98,129278,Holmar Oern Eyjolfsson,67,38,70,68,66,52
1,9999,SV Darmstadt 98,163670,Ivan Perisic,82,81,83,68,36,83
1,10000,SV Darmstadt 98,131531,Franck Berrier,74,67,73,74,45,72
1,10000,SV Darmstadt 98,21726,Ibrahima Conte,73,54,88,48,38,68
1,10000,SV Darmstadt 98,47564,James Troisi,73,72,82,61,25,74
1,10000,SV Darmstadt 98,208984,Jonathan Delaplace,73,49,84,74,65,65
1,10000,SV Darmstadt 98,354495,Junior Malanda-Adje,73,50,76,73,65,57
1,10000,SV Darmstadt 98,121639,Moussa Maazou,74,79,92,47,21,82
1,10001,SV Darmstadt 98,38371,Bart Goor,77,77,74,80,61,75
1,10001,SV Darmstadt 98,42706,Benjamin De Ceulaer,73,76,84,63,35,78
1,10001,SV Darmstadt 98,33683,Evander Sno,73,72,58,73,65,71
1,10001,SV Darmstadt 98,27412,Filip Daems,75,45,76,83,81,74
1,10001,SV Darmstadt 98,30404,Lukas Zelenka,79,77,79,78,57,79
1729,10003,SV Darmstadt 98,95955,Andre Ayew,81,77,90,63,54,76
1729,10003,SV Darmstadt 98,24948,Ashley Williams,81,41,70,83,77,71
1729,10003,SV Darmstadt 98,26344,Bafetimbi Gomis,82,89,92,77,41,80
1729,10003,SV Darmstadt 98,23286,Leroy Lita,80,86,91,68,28,77
1729,10003,SV Darmstadt 98,37193,Michel Vorm,81,27,72,52,34,69
1729,10003,SV Darmstadt 98,118528,Michu,80,84,70,75,57,85
10257,10167,SV Darmstadt 98,38827,Amauri,85,90,82,81,43,85
10257,10167,SV Darmstadt 98,11685,Antonio Candreva,83,75,87,76,58,78
10257,10167,SV Darmstadt 98,32748,Antonio Cassano,86,87,83,80,25,86
10257,10167,SV Darmstadt 98,39367,Antonio Nocerino,82,78,82,82,77,82
10257,10167,SV Darmstadt 98,35561,Hernan Crespo,88,94,84,86,22,93
1729,10172,SV Darmstadt 98,31907,Andrew Johnson,85,92,93,79,34,85
1729,10172,SV Darmstadt 98,33418,Djibril Cisse,84,87,92,56,25,81
1729,10172,SV Darmstadt 98,30802,Ji-Sung Park,82,76,84,76,80,85
1729,10172,SV Darmstadt 98,25925,Jose Bosingwa,82,52,92,81,78,81
1729,10172,SV Darmstadt 98,30989,Julio Cesar,89,25,76,76,25,86
1729,10172,SV Darmstadt 98,39987,Loic Remy,83,84,91,72,23,81
24558,10179,SV Darmstadt 98,26331,Adailton,75,55,68,63,78,78
24558,10179,SV Darmstadt 98,42119,Gelson Fernandes,76,59,76,78,77,77
24558,10179,SV Darmstadt 98,30721,Gennaro Gattuso,83,51,81,89,87,89
24558,10179,SV Darmstadt 98,104389,Geoffrey Mujangi Bia,75,75,88,46,25,74
24558,10179,SV Darmstadt 98,79246,Giovanni Sio,76,80,92,33,34,76
7809,10189,SV Darmstadt 98,30649,Christoph Metzelder,87,35,79,85,91,83
7809,10189,SV Darmstadt 98,25773,Ivan Rakitic,85,82,75,73,52,80
7809,10189,SV Darmstadt 98,27335,Kevin-Prince Boateng,85,80,82,77,72,82
7809,10189,SV Darmstadt 98,36784,Klaas Jan Huntelaar,85,95,78,84,43,92
7809,10189,SV Darmstadt 98,27299,Manuel Neuer,90,25,58,50,25,39
7809,10189,SV Darmstadt 98,27301,Marcelo Jose Bordon,88,37,68,84,88,87
7809,10189,SV Darmstadt 98,30704,Mladen Krstajic,85,58,73,82,85,85
24558,10190,SV Darmstadt 98,41718,Alhassane Keita,76,85,85,53,25,77
24558,10190,SV Darmstadt 98,18820,Ezequiel Scarione,76,76,76,42,29,75
24558,10190,SV Darmstadt 98,95228,Fabian Frei,75,73,76,68,74,77
24558,10190,SV Darmstadt 98,27545,Klemen Lavric,77,79,78,17,46,71
24558,10190,SV Darmstadt 98,39559,Mario Frick,76,84,69,78,28,81
24558,10191,SV Darmstadt 98,104646,Dario Lezcano,71,72,82,53,41,80
24558,10191,SV Darmstadt 98,18820,Ezequiel Scarione,76,76,76,42,29,75
24558,10191,SV Darmstadt 98,239287,Josef Martinez,74,68,91,25,25,77
24558,10191,SV Darmstadt 98,114738,Luca Zuffi,76,68,72,70,55,64
24558,10191,SV Darmstadt 98,25812,Marc Schneider,71,37,71,66,74,62
24558,10191,SV Darmstadt 98,184610,Marco Rojas,71,69,91,40,25,69
24558,10191,SV Darmstadt 98,30939,Mauro Lustrinelli,73,74,67,73,38,72
24558,10192,SV Darmstadt 98,31672,Alexander Farnerud,75,62,74,81,56,80
24558,10192,SV Darmstadt 98,108524,Ammar Jemal,75,25,68,69,72,59
24558,10192,SV Darmstadt 98,30912,Christoph Spycher,75,46,74,71,79,76
24558,10192,SV Darmstadt 98,23587,Felix Bastians,75,48,76,73,72,67
24558,10192,SV Darmstadt 98,41116,Gilles Yapi,76,60,80,79,77,82
24558,10192,SV Darmstadt 98,37554,Guillaume Hoarau,79,85,74,84,54,80
24558,10192,SV Darmstadt 98,45174,Miralem Sulejmani,77,80,90,58,29,77
1729,10194,SV Darmstadt 98,46518,Asmir Begovic,82,25,67,53,25,57
1729,10194,SV Darmstadt 98,26434,Ibrahim Afellay,82,75,89,76,63,78
1729,10194,SV Darmstadt 98,34601,Jermaine Pennant,82,61,90,69,31,71
1729,10194,SV Darmstadt 98,26165,John Carew,83,81,86,79,22,87
1729,10194,SV Darmstadt 98,38697,Jonathan Woodgate,82,37,79,77,81,79
1729,10194,SV Darmstadt 98,23818,Matthew Upson,82,22,80,75,85,78
24558,10199,SV Darmstadt 98,206679,Bryan Rabello,74,63,86,28,38,65
24558,10199,SV Darmstadt 98,30919,Daniel Gygax,74,69,90,53,32,81
24558,10199,SV Darmstadt 98,37558,Dimitar Rangelov,74,76,80,68,36,77
24558,10199,SV Darmstadt 98,18820,Ezequiel Scarione,76,76,76,42,29,75
24558,10199,SV Darmstadt 98,31427,Hakan Yakin,74,76,72,71,53,76
21518,10205,SV Darmstadt 98,38362,Ariel Ibagaza,83,66,84,86,53,82
21518,10205,SV Darmstadt 98,38433,Borja Valero,83,79,74,80,66,81
21518,10205,SV Darmstadt 98,30752,Carlos Marchena,83,65,81,81,87,86
21518,10205,SV Darmstadt 98,34952,Daniele Bonera,83,33,82,84,85,84
21518,10205,SV Darmstadt 98,56678,Diego Godin,86,42,75,87,86,78
21518,10205,SV Darmstadt 98,41466,Diego Lopez,84,25,56,66,25,25
21518,10205,SV Darmstadt 98,38699,Giuseppe Rossi,85,90,87,78,46,88
21518,10205,SV Darmstadt 98,30958,Marcos Senna,84,73,74,88,85,89
17642,10211,SV Darmstadt 98,11743,Artur,74,69,77,54,51,72
17642,10211,SV Darmstadt 98,22428,Cristiano,74,74,81,63,32,74
17642,10211,SV Darmstadt 98,164228,Djamal Mahamat,75,66,69,78,75,68
17642,10211,SV Darmstadt 98,37580,Javier Balboa,74,68,82,71,50,74
17642,10211,SV Darmstadt 98,164229,Kanu,73,50,84,75,74,28
17642,10212,SV Darmstadt 98,115798,Baba,76,76,82,76,43,84
17642,10212,SV Darmstadt 98,209312,Danilo Dias,79,73,84,35,31,73
17642,10212,SV Darmstadt 98,240235,Danilo Pereira,80,50,69,85,78,67
17642,10212,SV Darmstadt 98,193322,Hyun-Jun Suk,77,77,76,48,25,77
17642,10212,SV Darmstadt 98,171935,Kleber Pinheiro,77,81,76,31,27,80
17642,10212,SV Darmstadt 98,426709,Moussa Marega,76,78,83,26,23,82
17642,10213,SV Darmstadt 98,22139,Anselmo,69,72,74,60,32,71
17642,10213,SV Darmstadt 98,181194,Celestino,66,33,69,60,62,57
17642,10213,SV Darmstadt 98,150018,Daniel Kabir Mustafa,66,67,57,45,63,66
17642,10213,SV Darmstadt 98,27573,Deme N'Diaye,66,67,83,62,25,60
17642,10213,SV Darmstadt 98,150024,Fernando Alexandre,73,51,72,78,69,72
17642,10213,SV Darmstadt 98,74633,Giancarlo,69,72,57,29,31,75
17642,10213,SV Darmstadt 98,22126,Hugo Carreira,69,46,52,53,69,68
17642,10214,SV Darmstadt 98,420224,Ali Ghazal,77,25,62,79,76,47
17642,10214,SV Darmstadt 98,193322,Hyun-Jun Suk,77,77,76,48,25,77
17642,10214,SV Darmstadt 98,150041,Maicon,80,40,79,82,83,72
17642,10214,SV Darmstadt 98,39658,Manuel da Costa,77,28,69,74,78,66
17642,10214,SV Darmstadt 98,40946,Marco Matias,77,78,89,37,26,80
17642,10214,SV Darmstadt 98,191788,Mexer,78,63,73,79,81,74
17642,10215,SV Darmstadt 98,40930,Adrien Silva,80,70,74,79,70,75
17642,10215,SV Darmstadt 98,160627,Cedric Soares,78,57,83,76,77,71
17642,10215,SV Darmstadt 98,474682,Djavan,75,37,80,72,72,70
17642,10215,SV Darmstadt 98,150026,Eder,79,78,85,58,34,80
17642,10215,SV Darmstadt 98,33800,Edinho,75,79,78,64,25,79
17642,10215,SV Darmstadt 98,46265,Ibrahim Sissoko,75,64,85,32,25,64
17642,10215,SV Darmstadt 98,96838,Lica,77,74,83,55,44,76
13274,10217,SV Darmstadt 98,26484,Boy Waterman,73,40,62,45,25,52
13274,10217,SV Darmstadt 98,5662,Dimitri Bulykin,73,82,70,65,47,84
13274,10217,SV Darmstadt 98,38999,Euzebiusz Smolarek,76,77,88,78,45,79
13274,10217,SV Darmstadt 98,188557,Jens Toornstra,75,72,71,66,55,75
13274,10217,SV Darmstadt 98,97470,Lex Immers,73,73,71,63,57,82
13274,10217,SV Darmstadt 98,110161,Michiel Kramer,74,82,68,32,29,80
13274,10218,SV Darmstadt 98,37206,Gino Coutinho,71,25,56,48,25,46
13274,10218,SV Darmstadt 98,209384,Jordy Clasie,78,56,78,81,64,68
13274,10218,SV Darmstadt 98,37173,Luigi Bruins,70,70,66,74,49,68
13274,10218,SV Darmstadt 98,180236,Marvin Zeegelaar,74,62,81,72,71,76
13274,10218,SV Darmstadt 98,185554,Miquel Nelom,71,48,84,69,72,67
13274,10219,SV Darmstadt 98,42706,Benjamin De Ceulaer,73,76,84,63,35,78
13274,10219,SV Darmstadt 98,112119,Charlison Benschop,73,74,74,31,34,73
13274,10219,SV Darmstadt 98,37684,Daniel de Ridder,73,69,78,70,51,76
13274,10219,SV Darmstadt 98,78409,Derk Boerrigter,76,75,87,33,33,72
13274,10219,SV Darmstadt 98,33683,Evander Sno,73,72,58,73,65,71
13274,10219,SV Darmstadt 98,150236,Jeroen Zoet,79,25,61,62,25,58
13274,10219,SV Darmstadt 98,37201,Michael Lamey,74,64,79,74,78,67
13274,10228,SV Darmstadt 98,104045,Bas Dost,79,86,68,70,29,87
13274,10228,SV Darmstadt 98,30896,Bonaventure Kalou,77,80,82,77,37,72
13274,10228,SV Darmstadt 98,30477,Danijel Pranjic,78,80,79,76,67,73
13274,10228,SV Darmstadt 98,104482,Daryl Janmaat,77,65,77,75,78,73
13274,10228,SV Darmstadt 98,178538,Filip Djuricic,77,71,88,65,27,76
13274,10228,SV Darmstadt 98,360559,Hakim Ziyech,78,73,75,59,52,74
13274,10228,SV Darmstadt 98,158581,Luciano Narsingh,77,71,95,49,39,73
13274,10229,SV Darmstadt 98,70812,Hector Moreno,79,62,78,79,82,72
13274,10229,SV Darmstadt 98,42598,Jeremain Lens,79,76,86,65,29,75
13274,10229,SV Darmstadt 98,128732,Jonathas,79,84,75,58,33,83
13274,10229,SV Darmstadt 98,35497,Mounir El Hamdaoui,81,88,85,72,35,85
13274,10229,SV Darmstadt 98,41008,Moussa Dembele,81,80,85,77,65,75
10257,10233,SV Darmstadt 98,30881,Alberto Gilardino,85,93,83,78,28,95
10257,10233,SV Darmstadt 98,30549,Diego Milito,86,93,87,79,30,92
10257,10233,SV Darmstadt 98,35561,Hernan Crespo,88,94,84,86,22,93
10257,10233,SV Darmstadt 98,26098,Kakha Kaladze,86,34,72,82,91,80
10257,10233,SV Darmstadt 98,30709,Luca Toni,89,96,76,81,25,95
13274,10235,SV Darmstadt 98,37139,Dirk Kuyt,84,90,82,80,66,86
13274,10235,SV Darmstadt 98,30654,Giovanni van Bronckhorst,81,73,88,87,84,85
13274,10235,SV Darmstadt 98,27327,Jon Dahl Tomasson,83,87,80,85,42,85
13274,10235,SV Darmstadt 98,30596,Kevin Hofland,81,38,63,70,84,81
13274,10235,SV Darmstadt 98,37401,Khalid Boulahrouz,83,25,77,75,84,72
17642,10238,SV Darmstadt 98,37483,Albert Meyong Ze,79,82,79,71,44,78
17642,10238,SV Darmstadt 98,93484,Aly Cissokho,79,56,86,81,80,78
17642,10238,SV Darmstadt 98,38241,Helder Barbosa,78,73,86,66,43,76
17642,10238,SV Darmstadt 98,300916,Joao Mario,80,72,75,77,69,80
17642,10238,SV Darmstadt 98,29177,Leandrinho,78,72,86,75,52,76
4769,10242,SV Darmstadt 98,148314,Anele Ngcongca,74,49,79,72,74,62
4769,10242,SV Darmstadt 98,26420,Benjamin Nivet,76,75,76,74,56,83
4769,10242,SV Darmstadt 98,38435,Fabien Camus,74,68,79,64,61,74
4769,10242,SV Darmstadt 98,36123,Jeremie Brechet,75,41,71,72,77,63
4769,10242,SV Darmstadt 98,26354,Mouhamadou Dabo,77,39,82,75,78,78
4769,10242,SV Darmstadt 98,41332,Mounir Obbadi,74,65,71,75,68,68
24558,10243,SV Darmstadt 98,132844,Admir Mehmedi,77,77,75,42,29,77
24558,10243,SV Darmstadt 98,3517,Alexandr Kerzhakov,82,86,88,79,41,87
24558,10243,SV Darmstadt 98,41717,Hannu Tihinen,79,57,70,83,81,82
24558,10243,SV Darmstadt 98,33681,Johan Vonlanthen,78,75,80,83,34,77
24558,10243,SV Darmstadt 98,194533,Josip Drmic,77,81,78,35,36,80
4769,10249,SV Darmstadt 98,40659,Anthony Mounier,79,75,91,74,41,76
4769,10249,SV Darmstadt 98,26255,Emir Spahic,79,72,73,82,82,75
4769,10249,SV Darmstadt 98,26138,Hilton,81,52,70,85,85,88
4769,10249,SV Darmstadt 98,25543,John Utaka,81,80,87,72,25,77
4769,10249,SV Darmstadt 98,18576,Lucas Barrios,83,87,84,67,43,88
4769,10249,SV Darmstadt 98,93985,Mapou Yanga-Mbiwa,79,32,78,78,83,54
19694,10251,SV Darmstadt 98,38614,Anthony Stokes,77,83,80,68,34,82
19694,10251,SV Darmstadt 98,39660,Derek Riordan,79,84,80,74,29,75
19694,10251,SV Darmstadt 98,26559,Garry O'Connor,77,80,73,62,50,76
19694,10251,SV Darmstadt 98,32618,Kevin Thomson,77,66,73,74,71,79
19694,10251,SV Darmstadt 98,32410,Michael Hart,76,35,82,63,74,60
1729,10252,SV Darmstadt 98,23354,Ashley Young,85,78,93,66,43,77
1729,10252,SV Darmstadt 98,23949,Darren Bent,85,90,94,77,31,88
1729,10252,SV Darmstadt 98,23264,Gabriel Agbonlahor,83,86,96,76,57,78
1729,10252,SV Darmstadt 98,23782,Gareth Barry,84,73,71,86,80,87
1729,10252,SV Darmstadt 98,30630,Joe Cole,87,81,87,76,56,81
1729,10252,SV Darmstadt 98,26165,John Carew,83,81,86,79,22,87
1729,10252,SV Darmstadt 98,24208,Micah Richards,83,55,86,82,79,76
1729,10260,Carpi,30872,Bastian Schweinsteiger,88,82,68,86,69,84
1729,10260,Carpi,38817,Carlos Tevez,88,92,90,77,61,91
1729,10260,Carpi,30893,Cristiano Ronaldo,93,95,95,75,27,93
1729,10260,Carpi,182917,David De Gea,87,25,51,30,25,25
1729,10260,Carpi,30726,Edwin van der Sar,87,20,57,78,20,64
1729,10260,Carpi,41468,Juan Mata,87,83,87,80,65,87
1729,10261,Carpi,38373,Cheik Tiote,82,62,79,83,81,82
1729,10261,Carpi,35411,Demba Ba,82,85,85,66,42,84
1729,10261,Carpi,26163,Hatem Ben Arfa,82,82,86,78,33,80
1729,10261,Carpi,38807,James Milner,82,73,86,77,70,77
1729,10261,Carpi,39987,Loic Remy,83,84,91,72,23,81
1729,10261,Carpi,30623,Mark Viduka,82,87,78,77,23,80
1729,10261,Carpi,30619,Michael Owen,86,93,92,87,32,94
17642,10264,Carpi,361710,Aderlan Santos,80,34,55,80,84,27
17642,10264,Carpi,19344,Artur,82,25,55,28,25,25
17642,10264,Carpi,97498,Beto,81,25,60,54,25,35
17642,10264,Carpi,43283,Eduardo,80,25,46,45,21,35
17642,10264,Carpi,25990,Joao Pereira,80,65,87,78,77,79
17642,10264,Carpi,78544,Lima,80,82,79,68,45,82
15722,10265,Carpi,30879,Kew Jaliens,74,49,72,82,79,72
15722,10265,Carpi,39069,Lukasz Gargula,74,66,71,61,34,86
15722,10265,Carpi,14521,Maor Melikson,76,68,94,42,53,76
15722,10265,Carpi,78908,Marcelo,75,52,74,72,78,54
15722,10265,Carpi,30278,Marek Zienczuk,74,76,66,44,61,72
15722,10265,Carpi,37201,Michael Lamey,74,64,79,74,78,67
21518,10267,Carpi,77741,Adil Rami,84,47,68,83,85,74
21518,10267,Carpi,75310,Alvaro Negredo,84,86,81,82,36,86
21518,10267,Carpi,37459,David Silva,88,90,87,85,66,85
21518,10267,Carpi,30909,David Villa,89,94,88,87,42,93
21518,10267,Carpi,37824,Joaquin,88,74,89,78,60,82
21518,10267,Carpi,150739,Jordi Alba,84,76,93,82,79,77
21518,10267,Carpi,41468,Juan Mata,87,83,87,80,65,87
21518,10268,Carpi,107929,Alberto Botia,77,56,69,77,78,75
21518,10268,Carpi,56972,Carlos Sanchez,77,47,75,78,65,67
21518,10268,Carpi,12766,Cristian Sapunaru,77,60,78,81,80,77
21518,10268,Carpi,80492,Javi Moreno Marquez,78,66,72,75,66,75
21518,10268,Carpi,128732,Jonathas,79,84,75,58,33,83
