league_id,season,team_api_id,team_long_name,avg_home_goals_team,avg_home_goals_league,avg_away_goals_team,avg_away_goals_league
24558,2015/2016,10199,"FC Luzern",2.00,1.65,1.28,1.20
24558,2015/2016,9931,"FC Basel",2.44,1.65,2.44,1.20
24558,2015/2016,10191,"FC Thun",1.44,1.65,1.06,1.20
24558,2015/2016,10190,"FC St. Gallen",1.39,1.65,0.89,1.20
24558,2015/2016,10243,"FC Zürich",1.61,1.65,1.06,1.20
24558,2015/2016,9956,"Grasshopper Club Zürich",1.94,1.65,1.67,1.20
24558,2015/2016,10179,"FC Sion",1.72,1.65,1.17,1.20
24558,2015/2016,9824,"FC Vaduz",1.11,1.65,1.33,1.20
24558,2015/2016,10192,"BSC Young Boys",2.78,1.65,1.56,1.20
24558,2015/2016,7896,Lugano,1.39,1.65,1.17,1.20
